year,adm1_name,lc_class,lc_name,growing_mean_ndvi,anomaly_growing_mean_ndvi,summer_temp_anomaly,summer_sm_anomaly,stress_score,resistance_candidate
2017.0,Nordrhein-Westfalen,2,grassland,0.7316399011773318,0.026504033290922675,-0.5432723490519884,0.03460571092218543,-0.5778780599741742,0.04805555925784979
2017.0,Rheinland-Pfalz,2,grassland,0.6861645191798362,0.02277344149950107,-0.36882449513831234,0.016460493295073337,-0.38528498843338577,0.07034274159920766
2017.0,Saarland,2,grassland,0.7181270942499828,0.031646886758790696,-0.1784291620106116,0.0013036782911651612,-0.17973284030177675,0.18585862896634206
2017.0,Sachsen,2,grassland,0.6784905600394413,0.018713550878440885,-0.705989335374621,0.029083942828023866,-0.7350732782026451,0.025622022172266435
2017.0,Sachsen-Anhalt,2,grassland,0.6830139909014024,0.03887455848245023,-1.2771597481428896,0.057100044471544834,-1.334259792614434,0.02928729982984897
2017.0,Schleswig-Holstein,2,grassland,0.741499622891355,0.022484449215222847,-1.1492431959827996,0.048503706109711865,-1.1977469020925102,0.01869550220536629
2017.0,Thueringen,2,grassland,0.7139011975577982,0.022041219196407565,-0.7073649542450411,0.03904851918149917,-0.7464134734265402,0.028944272457603733
2017.0,Baden-Wuerttemberg,3,cropland,0.6732478829920022,0.022329178684488075,-0.2336881915786405,0.015243894958089602,-0.2489320865367296,0.14009120254906873
2017.0,Bayern,3,cropland,0.665789773107576,0.017616635279226082,-0.23110611350484558,0.0016336505048018652,-0.23273976400964794,0.1912950091620565
2017.0,Berlin,3,cropland,0.6172461538461539,0.03242266483516487,-1.501914373606354,0.08416840884847876,-1.5860827824548327,0.02031389924857008
2017.0,Brandenburg,3,cropland,0.6473912361021426,0.031754104090223355,-1.3683957733279126,0.0720872789686097,-1.440483052296522,0.022254926592484355
2017.0,Bremen,3,cropland,0.60786982405892,0.021029060052314717,-1.0270225631587333,0.048591122238788004,-1.0756136853975213,0.019359094332532484
2017.0,Hamburg,3,cropland,0.6571846153846153,0.01568811813186799,-1.2873923634685163,0.05156666041844776,-1.338959023886964,0.011629795904892198
2017.0,Hessen,3,cropland,0.6604960820350068,0.027112163209904148,-0.6894857492373035,0.03762370035688151,-0.7271094495941847,0.037207122488765974
2017.0,Mecklenburg-Vorpommern,3,cropland,0.6521107045861667,0.018267371736952386,-1.3729661846596517,0.0727487626531414,-1.4457149473127948,0.012522479683823643
2017.0,Niedersachsen,3,cropland,0.6887709320572969,0.02464535934352689,-1.0240263595674235,0.05334064665757569,-1.077367006225001,0.022985972992569242
2017.0,Nordrhein-Westfalen,3,cropland,0.6599761483564015,0.02564070423156537,-0.5800106090740721,0.03545986850987342,-0.6154704775839444,0.04663261020945443
2017.0,Rheinland-Pfalz,3,cropland,0.6192707822527062,0.02296415443577237,-0.3755438349926878,0.016124021648826207,-0.39166785664151377,0.0723806140995831
2017.0,Saarland,3,cropland,0.6790564029564742,0.03261602655351766,-0.09637606776872286,-0.006510748681155096,-0.08986531908756774,0.4781935623855068
2017.0,Sachsen,3,cropland,0.6372722479339015,0.02328325999972794,-0.75766474886194,0.03434452773189674,-0.7920092765938372,0.028490686962431948
2017.0,Sachsen-Anhalt,3,cropland,0.6262148764891189,0.03427261720783345,-1.1311524284255718,0.05005309277458852,-1.1812055212001606,0.02935871645631533
2017.0,Schleswig-Holstein,3,cropland,0.6802508267184354,0.015458906851404016,-1.1627069256416467,0.05220431531199343,-1.2149112409536371,0.012581240560253186
2017.0,Thueringen,3,cropland,0.6283486333306679,0.017834677532891082,-0.8118545047880583,0.036644493440095544,-0.8484989982281549,0.02058595957532106
2018.0,Baden-Wuerttemberg,1,forest,0.7189443829663545,-0.00980227896398723,0.7277114865205464,-0.03877061836286939,0.7664821048834174,-0.011229583039721821
2018.0,Bayern,1,forest,0.7017054216810253,-0.010817586543171373,0.6722061474690326,-0.03274668708171285,0.704952834550742,0.008254801711338064
2018.0,Berlin,1,forest,0.6054746101994467,-0.0047286370386947175,0.8487593869981335,-0.05679036219274066,0.9055497491908738,-0.005261706262049089
2018.0,Brandenburg,1,forest,0.6656111142993751,-0.011989485816489913,0.8733989746504564,-0.06272860411347153,0.9361275787639322,-0.011933400170506463
2018.0,Bremen,1,forest,0.6350895366621683,-0.009752880277617126,1.0272131678991474,-0.10757525475280025,1.1347884226519476,-0.008569617079077845
2018.0,Hamburg,1,forest,0.5980764245231993,-0.015296461841238857,1.155855197685928,-0.08108262091186438,1.2369378185977922,-0.012275004945802572
2018.0,Hessen,1,forest,0.7008230647476146,-0.01346915737137456,1.092760197076779,-0.058605335524576994,1.1513655326013565,-0.011235661903745635
2018.0,Mecklenburg-Vorpommern,1,forest,0.6571097617465971,-0.02403787155263828,1.1505856621629362,-0.07817138606638649,1.228757048229322,-0.019378757668992046
